predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('content to state it', -0.08937156200408936), ('at izing this premise', -0.09045898914337158), ('izing this premise', -0.18101853132247925), ('to state it', -0.18296653032302856), ('this premise', -0.3333045244216919)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('a mor ass', -0.1627916693687439)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of toy story 2', -0.12025612592697144), ('half the excitement', -0.1598302125930786), ('quarter the fun', -0.1802905797958374), ('of bal to', -0.1887710690498352), ('toy story 2', -0.2358582615852356)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('common but unexpl ored', -0.06614220142364502), (""ted bund y 's"", -0.10087758302688599), ('with the frustrated maniac', -0.1371578574180603), (""the director 's"", -0.13886374235153198), ('little social context', -0.16880345344543457)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to laugh at it', -0.055522799491882324), ('not worth seeing', -0.09308195114135742), ('laugh at it', -0.11648565530776978), ('at best', -0.17033672332763672), ('at it', -0.2299444079399109)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('of life', -0.406843900680542)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('steal your heart away', -0.04108989238739014), (""ar ag orn 's"", -0.06240814924240112), ('scenes of cinematic perfection', -0.07546836137771606), ('than the fellowship', -0.14073240756988525), ('of cinematic perfection', -0.1487659215927124)]"	['this movie praise the right to be different and unique', 'the entire movie is in need of a scented bath']
0	0	[('many fewer laughs', -0.09462887048721313), ('much less talent', -0.10756736993789673), ('half the daring', -0.13182902336120605), ('many fewer', -0.18404525518417358), ('much less', -0.1907428503036499)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('a gorgeous color palette', -0.1551671028137207), ('jaw - dropping', -0.20948272943496704), ('roll icking', -0.3335803151130676), ('last hour', -0.3896183967590332), ('strangely sinister', -0.3963606357574463)]	['one day , lilja falls in love with andrej', 'weighted down with slow , uninvolving storytelling and flat acting']
0	0	[('movie life', -0.324871301651001)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
1	0	"[('to her', 0.06479638814926147), ('talk to her', 0.05361175537109375), (""'s astonishing"", 0.02394157648086548)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('one strike against it', -0.02938312292098999), ('against it', -0.18658876419067383), ('one strike', -0.22593146562576294)]	['this movie praise the right to be different and unique', 'the entire movie is in need of a scented bath']
0	0	[('subs ided', -0.3195170760154724)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to see anytime soon', -0.10105866193771362), ('the best examples', -0.12037885189056396), ('see anytime soon', -0.172562837600708), ('art ful', -0.27461451292037964), ('anytime soon', -0.28156381845474243)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""a three 's"", -0.1652677059173584), ('company - style', -0.18068236112594604)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('between the characters', -0.16147875785827637), ('with a twist', -0.1702061891555786), ('of - age', -0.19947978854179382), ('the characters', -0.2016177773475647), ('honest performances', -0.23641568422317505)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
0	0	[('a sense of humor', -0.22038841247558594), ('strong - minded', -0.2879374027252197), ('co - writer', -0.3092789649963379), ('a sense', -0.409740686416626), ('of humor', -0.421353280544281)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('looking at this movie', -0.03793740272521973), ('at this movie', -0.1081080436706543), ('for the story', -0.110507071018219), ('as much', -0.2169053554534912), ('this movie', -0.23434966802597046)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('cra ven conceal ment', -0.18139666318893433), ('cra ven', -0.27553075551986694), ('outrageous force', -0.3127415180206299)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to sink this low', -0.05979543924331665), ('an ice cube', -0.07379430532455444), ('for all involved', -0.07830232381820679), ('to dig deep', -0.081379234790802), ('of boiling water', -0.11458903551101685)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('countless other f licks', -0.0646783709526062), ('about guys and dolls', -0.10787957906723022), ('guys and dolls', -0.19413447380065918), ('the difference', -0.2455560564994812)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('runs for 170', -0.2219761610031128), ('for 170', -0.32124435901641846)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of our adolescent heroes', -0.08718466758728027), ('keen ly', -0.12553668022155762), ('our adolescent heroes', -0.1584686040878296), ('the inner struggles', -0.23627188801765442)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('with a flair', -0.36804014444351196), ('clever material', -0.44154518842697144), ('a flair', -0.4645540118217468)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('her lips', -0.44714924693107605), ('her hair', -0.49848610162734985)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	"[(""le e 's character"", -0.028376877307891846), ('in your hands', -0.0584147572517395), ('save everyone the misery', -0.07244914770126343), (""le e 's"", -0.1030077338218689), ('your hands', -0.1715717911720276)]"	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
1	0	[('tickets to these movies', 0.09335333108901978), ('m ichael my ers', 0.07432025671005249), ('to these movies', 0.06568688154220581), ('for good', 0.014360368251800537), ('these movies', 0.007495105266571045)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('this one', -0.2569029927253723), ('a documentary', -0.3071277141571045), ('the subject', -0.31438004970550537), ('of swinging', -0.34813183546066284)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('into deeper character izations', -0.17900151014328003), ('deeper character izations', -0.2855767607688904), ('more serious', -0.38182997703552246)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('off the sixth sense', -0.046280622482299805), ('thought - prov', -0.10414117574691772), ('the sixth sense', -0.11525535583496094), ('for - tv', -0.16874361038208008), ('in ine', -0.26986658573150635)]	['one day , lilja falls in love with andrej', 'weighted down with slow , uninvolving storytelling and flat acting']
0	0	[('a skill ful filmmaker', -0.07934737205505371), ('over the head', -0.14703667163848877), ('the audience', -0.24107009172439575), ('skill ful', -0.25379592180252075), ('bl ud', -0.25716495513916016)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('a fascinating documentary', -0.22623109817504883)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('the pap', -0.016949117183685303), ('in sister', -0.06254434585571289), ('of the pap', -0.08966442942619324), ('their notorious rise', -0.113027423620224), ('inf amy', -0.11480167508125305)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	"[('a ripping good yarn', -0.18224775791168213), ('even - ton', -0.22276020050048828), (""dick ens '"", -0.2804529070854187), ('writer - director', -0.30264681577682495), ('is told', -0.3520672917366028)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('ultimately sober', -0.29578059911727905)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('a terrific role', -0.2926309108734131), ('someone like jud d', -0.39738720655441284), ('to be playing villains', -0.4072977304458618), ('be playing villains', -0.431571900844574), ('like jud d', -0.4583551287651062)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of evil', -0.3304376006126404)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('so spot on', -0.1478126049041748), ('in their roles', -0.17529267072677612), ('their roles', -0.28229135274887085), ('anyone else', -0.33043330907821655)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('each other', -0.2419617772102356), ('for attention', -0.2846335172653198)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('for small favors', -0.20186704397201538), ('small favors', -0.32599955797195435)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('non jud gment al', -0.08438563346862793), ('in our daily lives', -0.20104706287384033), ('its audience', -0.2589690089225769), ('heart warming', -0.27805668115615845), ('of way', -0.29693126678466797)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('the once - over', -0.13412964344024658), ('long before the end', -0.17820382118225098), ('once again', -0.34532028436660767), ('the time', -0.3968827724456787), ('the end', -0.39971399307250977)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
0	0	[('lo athe it', -0.04554480314254761), ('of this movie', -0.0998956561088562), ('athe it', -0.16477066278457642), ('the tragic loss', -0.1813017725944519), ('this movie', -0.21507573127746582)]	['this movie praise the right to be different and unique', 'the entire movie is in need of a scented bath']
0	0	[('in show business', -0.22749847173690796), ('show business', -0.3885344862937927)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('most importantly', -0.10871636867523193), ('its heart', -0.11479753255844116), ('a little girl', -0.15138643980026245), ('spirited away', -0.16491550207138062), ('by val uing herself', -0.25775158405303955)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('an abundance of minds', -0.013208091259002686), ('self - eval', -0.125457763671875), ('at least', -0.1691998839378357), ('an abundance', -0.18313103914260864), ('of minds', -0.19106853008270264)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('new millennium hip', -0.1270861029624939), ('with its source material', -0.12737613916397095), ('its source material', -0.24451196193695068)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""a young woman 's"", -0.1704731583595276), ('a few scares', -0.17469394207000732), ('a nuanced portrait', -0.20009207725524902), ('the film', -0.2783585786819458)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('entirely too much focus', -0.08139562606811523), ('entirely too much', -0.14371567964553833), ('dull in stretches', -0.21125835180282593), ('very long', -0.26194173097610474), ('in stretches', -0.34280675649642944)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('in uit', 0.022034823894500732), ('the private existence', -0.10136574506759644), ('the in uit people', -0.10640084743499756), ('extraordinary life', -0.16111740469932556)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('a ch ingly real', -0.12377065420150757), ('shot with little style', -0.14234793186187744), ('with little style', -0.20830023288726807), ('little style', -0.33749353885650635)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('in a while', -0.09746581315994263), ('that annoying specimen', -0.19251811504364014), ('a while', -0.2591014504432678), ('a movie', -0.29959607124328613), ('of humanity', -0.3192288875579834)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('an aud acious return', -0.13759547472000122), ('highly refere nt ial', -0.1663893461227417), ('aud acious', -0.3497745394706726), ('to form', -0.37495356798171997)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('continue to impress', -0.16666734218597412), ('of her characters', -0.182614266872406), ('to impress', -0.30467820167541504), ('her characters', -0.3233758211135864), ('the skin', -0.34889543056488037)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the problematic third act', -0.1271701455116272), ('bre tt rat ner', -0.17214620113372803), ('at least', -0.21192437410354614)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('reson ant', -0.14842456579208374)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('often intense', -0.28386354446411133), ('fathers and sons', -0.3059515953063965)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('sag in certain places', -0.04607051610946655), ('in certain places', -0.09526312351226807), ('its rough edges', -0.1053435206413269), ('certain places', -0.20418965816497803)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('i liked about it', -0.07181555032730103), ('liked about it', -0.1360187530517578), ('the real issues', -0.21374976634979248), ('silly and crude', -0.24972450733184814), ('about it', -0.261694073677063)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	"[(""'re likely to see"", -0.1852436065673828), ('likely to see', -0.28493058681488037), ('to see', -0.3494355082511902)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('between past and present', -0.09221076965332031), ('the emotional connections', -0.1352018117904663), ('the material link', -0.17021095752716064), ('125 - year', -0.17683333158493042), ('past and present', -0.20692789554595947)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('attention - grab bing', -0.10133063793182373), ('in its thought fulness', -0.12251722812652588), ('attention - grab', -0.16582107543945312), ('its thought fulness', -0.205144464969635), ('something satisfying', -0.27129924297332764)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to keep on looking', -0.027408301830291748), ('keep on looking', -0.07415992021560669)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('caffe inated comedy performances', -0.04667997360229492), ('think about them anyway', -0.06884807348251343), ('its logical loopholes', -0.1452510952949524), ('more than', -0.16721367835998535), ('no time', -0.19165199995040894)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of recent vintage', -0.24251824617385864), ('visual fertility', -0.284767210483551), ('recent vintage', -0.37811416387557983), ('j apan ese', -0.41587764024734497)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('both ugly and mindless', -0.07089841365814209), (""dev ito 's"", -0.2061774730682373), ('in death', -0.20996308326721191)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to be the end', -0.11060529947280884), ('for the end credits', -0.12355351448059082), ('a new scene', -0.16852939128875732), ('of the movie', -0.18577861785888672), ('does for rain', -0.19508785009384155)]	['one day , lilja falls in love with andrej', 'weighted down with slow , uninvolving storytelling and flat acting']
0	0	[('a creative wall', -0.18737906217575073), ('the bond franchise', -0.2268027663230896), ('another day', -0.26375049352645874), ('too long', -0.27088475227355957), ('by half', -0.2733613848686218)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('in its own viability', -0.03485250473022461), ('less special - effects', -0.06550341844558716), ('its own viability', -0.09836506843566895), ('to joy', -0.20857059955596924), ('new technology', -0.27285701036453247)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('like the new footage', -0.05626767873764038), ('love the old stuff', -0.06235945224761963), ('is interesting and entertaining', -0.07920581102371216), ('the same magical quality', -0.10139870643615723), ('the new footage', -0.14580470323562622)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('no other reason', -0.09827148914337158), ('its emphasis on mood', -0.11930114030838013), ('a wider audience', -0.1291627287864685), ('its subtle ty', -0.18588364124298096), ('to period detail', -0.20853358507156372)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('interesting and emotional', -0.1457802653312683), ('the end', -0.2837819457054138), (""an 's"", -0.3159828186035156), ('ar arat', -0.3513038158416748)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('as starship troopers', -0.13588261604309082), ('as long', -0.18632131814956665), ('the movie', -0.21578645706176758), ('starship troopers', -0.2574074864387512)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('just the styl istic', -0.11541146039962769), ('as well as', -0.12800782918930054), ('of this nature', -0.13362818956375122), ('light - hearted', -0.19251960515975952), ('as many', -0.22667741775512695)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of the year', -0.214239239692688), ('should be measured', -0.23569202423095703), ('be measured', -0.2811318039894104), ('so far', -0.3060353398323059), ('the benchmark', -0.3092104196548462)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('says it all', -0.16951733827590942), ('cheap - looking', -0.20981615781784058), ('de s ade set', -0.25903791189193726), ('it all', -0.2938658595085144), ('jack ass', -0.349004864692688)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('in ch ina', -0.33305948972702026), ('for years', -0.3350185751914978), ('the movies', -0.3590858578681946), ('ch ina', -0.3616220951080322), ('the movies are about', -0.36698269844055176)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('sticking to the facts', -0.042629122734069824), ('to the facts', -0.11001664400100708), ('its power', -0.2141122817993164), ('family entertainment', -0.21419614553451538), ('the facts', -0.23044127225875854)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('dogma - like', -0.14348596334457397), ('in its way', -0.1609281301498413), ('liked home boy', -0.16847890615463257), ('more accurate', -0.20850634574890137), ('in spots', -0.23815524578094482)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	"[('when he really scores', -0.21372532844543457), (""bow 's"", -0.25246894359588623), ('on the basketball court', -0.266313761472702), ('he really scores', -0.2781542241573334), ('the basketball court', -0.3120514452457428)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('of natural ness', -0.14740276336669922), (""n elson 's"", -0.1850055456161499), ('match his ambition', -0.19659239053726196), ('a pity', -0.2598645091056824), ('natural ness', -0.2755149006843567)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of the summer award', -0.14400207996368408), ('the sleeper movie', -0.2074102759361267), ('the summer award', -0.2087913155555725), ('s away', -0.22343546152114868)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('too optimistic a title', -0.08075535297393799), ('of course', -0.24507683515548706), ('too optimistic', -0.26286041736602783), ('the plot', -0.29654228687286377), ('its complications', -0.325588583946228)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('big - f isted', -0.08295786380767822), ('his clam orous approach', -0.09487509727478027), ('from the romance', -0.11067819595336914), ('j ez butter worth', -0.13455158472061157), ('the word', -0.24400800466537476)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""win viewers ' hearts"", -0.028075039386749268), (""viewers ' hearts"", -0.09087902307510376), (""viewers '"", -0.21554630994796753), ('of persistence', -0.2806299328804016)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of its effectiveness', -0.09830707311630249), ('for political correctness', -0.12280291318893433), ('a sign', -0.18816983699798584), ('its effectiveness', -0.23568350076675415), ('political correctness', -0.26159942150115967)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('a rather poor imitation', -0.07735288143157959), ('femin ized it', -0.15507227182388306), ('rather poor', -0.2310115098953247), ('ized it', -0.2549628019332886), ('p imental', -0.32229381799697876)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('too - extreme', -0.07915931940078735), ('in ste aming', -0.09980285167694092), ('a good laugh', -0.10535544157028198), ('visceral he aps', -0.12166363000869751), ('for - tv', -0.13337284326553345)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	"[('a bit too much', -0.04939085245132446), ('an inf omer cial', -0.0684654712677002), (""ram d ass 's"", -0.08332538604736328), ('the bo omer demographic', -0.13181179761886597), ('a life interestingly lived', -0.1507124900817871)]"	['one day , lilja falls in love with andrej', 'otjen is helming the pic , holly mosher produces']
0	0	[('can be pretty sublime', -0.11658579111099243), ('in this case', -0.1844996213912964), ('of a dangerous mind', -0.1844998598098755), ('be pretty sublime', -0.19971054792404175), ('this case', -0.2950146794319153)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""mel bro oks '"", -0.10203307867050171), ('look sophisticated', -0.3096315264701843)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('visible boom m ikes', -0.14261972904205322), ('a lousy script', -0.1631845235824585), ('straight to video', -0.1663503646850586), ('low - grade', -0.1725633144378662), ('murky cinem atography', -0.2058544158935547)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('to remember it by', -0.08321917057037354), ('iously rude lines', -0.13109570741653442), (""the film 's"", -0.1487022042274475), ('remember it by', -0.15466022491455078), ('to college education', -0.22326123714447021)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('from your hall', -0.06441760063171387), ('worth a look', -0.0938311219215393), ('ow een entertainment', -0.11176437139511108), ('your hall', -0.1584160327911377), ('a look', -0.2006922960281372)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('on the upscale lifestyle', -0.12584775686264038), ('the upscale lifestyle', -0.2510404586791992), ('easily dismissive', -0.27913177013397217)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('a chord', -0.22695499658584595), (""a doctor 's"", -0.22915399074554443), ('insurance company office', -0.24516737461090088), ('emergency room', -0.3422258496284485), ('insurance company', -0.35304707288742065)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('its patch y construction', -0.1287737488746643), ('transm ute his demons', -0.1755102276802063), ('spirited and touching', -0.233833909034729), (""le on 's"", -0.27054059505462646), ('patch y', -0.3280150890350342)]"	['one day , lilja falls in love with andrej', 'weighted down with slow , uninvolving storytelling and flat acting']
0	0	[('of past el colors', -0.05966132879257202), ('past el colors', -0.14791518449783325), ('from dis ney', -0.16177856922149658), ('ish comedy', -0.2776312828063965), ('dis ney', -0.3173533082008362)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('an enjoyable family film', -0.046575844287872314), ('who loves horses', -0.16468089818954468), ('pretty much', -0.2508973479270935), ('any youngster', -0.26663321256637573), ('loves horses', -0.2916867136955261)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the writing is indifferent', -0.11904484033584595), ('is pros aic', -0.1884480118751526), ('is indifferent', -0.3170401453971863), ('the writing', -0.322746217250824), ('pros aic', -0.3264049291610718)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to express his convictions', -0.08114975690841675), ('great cinematic pole mic', -0.09005612134933472), ('express his convictions', -0.16505920886993408), ('an objective documentary', -0.17551809549331665), ('with which', -0.21734929084777832)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('would topple the balance', -0.15248167514801025), ('so simple and precise', -0.19506609439849854), ('against all odds', -0.2239249348640442), ('topple the balance', -0.2332492470741272), ('anything discord ant', -0.2576161026954651)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('care about', -0.05960351228713989), ('to care about', -0.10843876004219055)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('is minim ally satisfying', -0.09253185987472534), ('vintage sp iel berg', -0.12466084957122803), ('cold and scattered', -0.15436071157455444), ('minim ally satisfying', -0.17539668083190918), ('in gorgeous visuals', -0.18076008558273315)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the funn iest moments', -0.0945780873298645), ('this oddly sweet comedy', -0.09810680150985718), ('ter highway patrol men', -0.26975536346435547), ('oddly sweet', -0.3032238483428955), ('highway patrol men', -0.37186193466186523)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('arist ocrats', -0.40145015716552734), ('the eyes', -0.4406690001487732), ('the french revolution', -0.5022445023059845), ('of arist ocrats', -0.5201202630996704)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('only half as clever', -0.10647624731063843), ('it thinks it is', -0.12273973226547241), ('thinks it is', -0.21571427583694458), ('it is', -0.29535073041915894), ('culture clash', -0.29946601390838623)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('david he nn ings', -0.1476278305053711), ('water - born', -0.15291202068328857), ('the reason', -0.191780686378479), ('blue crush', -0.3791731595993042)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the ones that do', -0.04497408866882324), ('make it worth watching', -0.07024705410003662), ('are thin and scattered', -0.07709592580795288), ('of the stories', -0.13785874843597412), ('it worth watching', -0.15779322385787964)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('is an effective one', -0.13370579481124878), ('an effective one', -0.2054237723350525)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""isn 't especially realistic"", -0.07433211803436279), ('an engaging nostalgia piece', -0.08550423383712769), ('b or stal', -0.122264564037323), ('especially realistic', -0.30836623907089233)]"	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	"[('the deeply conservative spirit', -0.06345915794372559), ('a surprising new way', -0.06611102819442749), (""isn 't just endless"", -0.0715298056602478), (""ore 's f able"", -0.08731096982955933), (""ore 's"", -0.2581636905670166)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('that will grab you', 0.11203962564468384), ('will grab you', 0.03801071643829346), ('grab you', -0.0666317343711853), ('the elements', -0.1496034860610962), ('just two', -0.15081799030303955)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('appeal to no one', -0.06580394506454468), ('to no one', -0.1380358338356018), ('no one', -0.2681064009666443), ('some body', -0.32983189821243286)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('of the first movie', -0.09337633848190308), ('is still there', -0.14869046211242676), ('the first movie', -0.19716757535934448), ('of spy kids', -0.2716329097747803), ('un forced', -0.27649885416030884)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""gu ill en 's"", -0.10645020008087158)]"	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('in your own neighborhood', 0.06082671880722046), ('multim illion - dollar', -0.003187239170074463), ('a big believer', -0.01600944995880127), ('your own neighborhood', -0.024232149124145508), ('the art', -0.1660536527633667)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('against all odds', -0.32493913173675537), ('all odds', -0.4603599011898041)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('is aud acious', -0.15206456184387207), ('of an ending', -0.1732410192489624), (""the script 's"", -0.18741703033447266), ('aud acious', -0.27947235107421875), ('opt s', -0.28503745794296265)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('dim w itted comedy', -0.12194091081619263), ('smart and s assy', -0.13488799333572388), ('even dim mer characters', -0.13525545597076416), ('dim w itted', -0.20445561408996582), ('who also executive produces', -0.24314820766448975)]	['one day , lilja falls in love with andrej', 'otjen is helming the pic , holly mosher produces']
